KEY UNIT ID,ORIS CODE,LOCATION IDENTIFIER,DUCT IND,BYPASS IND,STACK HEIGHT,SHAPE CD,BEGIN DATE,END DATE,MATERIAL CD,CROSS AREA FLOW,CROSS AREA EXIT,GROUND ELEVATION
540,708,CS001,,1,750,ROUND,1/1/1995,7/29/2019,OTHER,346,346,594
540,708,CS004,,,675,ROUND,4/1/2008,7/29/2019,OTHER,855,855,593
541,708,4,,,750,ROUND,1/1/1995,7/29/2019,OTHER,380,380,594
541,708,CS004,,,675,ROUND,4/1/2008,7/29/2019,OTHER,855,855,593
541,708,MS4BYP,,1,750,ROUND,4/1/2008,7/29/2019,OTHER,380,380,594
542,709,1,0,0,1000,ROUND,10/1/2013,,OTHER,398,398,361
542,709,CS001,,,1000,ROUND,1/1/1995,,OTHER,398,398,361
543,709,CS001,,,1000,ROUND,1/1/1995,,OTHER,398,398,361
544,709,CS002,,,1000,ROUND,1/1/1995,,OTHER,661,661,361
545,709,CS002,,,1000,ROUND,1/1/1995,,OTHER,661,661,361
546,710,CS001,,,836,ROUND,11/15/1993,,OTHER,531,531,778
547,710,CS001,,,836,ROUND,11/15/1993,,OTHER,531,531,778
548,715,"1,CS001",,,185,,1/1/1995,,,,65,10
549,715,"2,CS001",,,185,,1/1/1995,,,,65,10
550,727,3,,,500,ROUND,1/1/1995,,BRICK,346,346,180
551,728,Y1BR,,,256,ROUND,11/15/1993,,OTHER,123,123,0
552,728,CS001,,,830,ROUND,11/15/1993,,OTHER,212,212,0
553,728,CS001,,,830,ROUND,11/15/1993,,OTHER,212,212,0
554,728,CS002,,,830,ROUND,11/15/1993,,OTHER,167,167,0
555,728,CS002,,,830,ROUND,11/15/1993,,OTHER,167,167,0
556,728,Y6BR,,,805,ROUND,11/15/1993,,OTHER,210,210,0
557,728,Y7BR,,,805,ROUND,11/15/1993,,OTHER,196,196,0
558,733,CS001,,,275,ROUND,1/1/1995,,BRICK,380,380,15
559,733,CS001,,,275,ROUND,1/1/1995,,BRICK,380,380,15
560,733,CS001,,,275,ROUND,1/1/1995,,BRICK,380,380,15
561,733,CS001,,,275,ROUND,1/1/1995,,BRICK,380,380,15
562,734,12,,,175,,7/17/1995,,,,50,67
565,762,2,,,100,,9/30/1996,,,,78,1003
566,762,3,,,120,,11/30/1995,,,,67,1003
568,856,CS0001,,,500,ROUND,2/6/2005,12/31/2015,BRICK,431,346,462
569,856,2,,,500,ROUND,1/1/1995,,BRICK,431,346,462
569,856,CS0001,,,500,ROUND,2/6/2005,12/31/2015,BRICK,431,346,462
570,856,3,,,500,ROUND,1/1/1995,,OTHER,491,491,465
570,856,MS3A,,,503,,1/1/1995,2/4/2005,,300,491,462
570,856,MS3B,,,503,,1/1/1995,2/4/2005,,450,491,462
573,861,1,,,575,ROUND,10/1/2009,,OTHER,314,314,616
573,861,1,,,500,ROUND,11/15/1993,9/30/2009,OTHER,,661,616
573,861,CS0001,,,500,ROUND,11/15/1993,12/31/2009,OTHER,661,661,616
574,861,2,,,575,ROUND,1/1/2010,,OTHER,531,531,616
574,861,2,,,500,ROUND,11/15/1993,12/31/2009,OTHER,,661,616
574,861,CS0001,,,500,ROUND,11/15/1993,12/31/2009,OTHER,661,661,616
578,862,CT01,,,160,,7/26/2001,,,,398,361
579,862,CT02,,,150,,9/22/2001,,,,299,361
580,863,5,,,650,ROUND,11/15/1993,,OTHER,113,113,454
581,863,6,,,650,ROUND,11/15/1993,,OTHER,113,113,454
582,864,1,,,526,,1/1/1995,,,,154,981
582,864,CS0001,,,526,ROUND,1/1/1995,,BRICK,304,154,981
583,864,2,,,526,,1/1/1995,,,,154,981
583,864,CS0001,,,526,ROUND,1/1/1995,,BRICK,304,154,981
584,864,3,,,526,,1/1/1995,,,,154,981
584,864,CS0001,,,526,ROUND,1/1/1995,,BRICK,304,154,981
585,864,4,,,526,,1/1/1995,,,,154,981
585,864,CS0001,,,526,ROUND,1/1/1995,,BRICK,304,154,981
586,864,5,,,301,RECT,11/15/1993,,OTHER,160,108,756
587,864,6,,,187,ROUND,1/1/1995,,OTHER,63,63,641
588,867,7,,,378,ROUND,1/1/1995,,BRICK,226,83,590
589,867,8,,,378,ROUND,1/1/1995,,BRICK,214,110,590
590,874,5,,,450,ROUND,1/1/1995,,BRICK,166,144,515
591,876,1,1,,,,11/15/1993,,,,,
591,876,CS0102,,,611,ROUND,11/15/1993,,BRICK,823,687,602
592,876,2,1,,,,11/15/1993,,,,,
592,876,CS0102,,,611,ROUND,11/15/1993,,BRICK,823,687,602
593,879,CS0506,,,494,ROUND,1/1/1995,,OTHER,908,908,465
594,879,CS0506,,,494,ROUND,1/1/1995,,OTHER,908,908,465
595,879,CS0506,,,494,ROUND,1/1/1995,,OTHER,908,908,465
596,879,CS0506,,,494,ROUND,1/1/1995,,OTHER,908,908,465
597,883,17,,,330,,1/1/1995,,,111,104,587
598,883,7,,,450,ROUND,1/1/1995,,BRICK,295,156,587
599,883,8,,,450,ROUND,1/1/1995,,OTHER,201,143,587
600,884,1,,,348,ROUND,1/1/1995,,BRICK,180,133,587
601,884,2,,,348,ROUND,1/1/1995,,BRICK,180,133,587
602,884,3,,,448,ROUND,1/1/1995,,BRICK,307,174,587
603,884,4,,,500,ROUND,1/1/1995,,OTHER,214,214,586
604,886,19,,,450,ROUND,9/30/1995,,BRICK,273,154,591
605,887,CS1,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
606,887,CS1,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
607,887,CS2,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
608,887,CS2,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
609,887,CS3,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
610,887,CS3,0,0,550,ROUND,11/15/1993,,OTHER,254,254,350
611,889,1,,,606,ROUND,11/15/1993,,OTHER,299,299,435
612,889,2,,,606,ROUND,11/15/1993,,OTHER,299,299,435
613,889,3,,,606,ROUND,11/15/1993,,OTHER,299,299,435
614,891,1,,,224,ROUND,1/2/1999,,OTHER,,113,461
615,891,2,,,224,,10/6/1998,,,,113,461
616,891,3,,,224,,10/6/1998,,,,113,461
617,891,4,,,224,,10/6/1998,,,,113,461
618,891,5,,,224,,10/6/1998,,,,113,461
619,891,6,,,224,,10/6/1998,,,,113,461
620,891,7,,,224,,10/6/1998,,,,113,461
621,891,8,,,224,,10/6/1998,,,,113,461
622,891,9,,,500,ROUND,1/1/1995,,OTHER,314,314,461
623,892,1,,,277,ROUND,1/1/1995,,BRICK,,,464
623,892,CS3,,,277,ROUND,11/15/1993,,BRICK,216,164,464
624,892,2,,,277,ROUND,11/15/1993,,BRICK,,,464
624,892,CS3,,,277,ROUND,11/15/1993,,BRICK,216,164,464
625,897,1,,,277,,1/1/1995,,,,169,703
625,897,CS3,,,277,ROUND,11/13/1993,,BRICK,212,169,703
626,897,2,,,277,,11/15/1993,,,,169,703
626,897,CS3,,,277,ROUND,11/13/1993,,BRICK,212,169,703
627,898,1,,,251,,7/2/1997,,,,189,435
627,898,CS1,,,251,ROUND,1/1/1995,,BRICK,,189,435
628,898,2,,,251,,4/1/1996,,,,189,435
628,898,CS1,,,251,ROUND,1/1/1995,,BRICK,,189,435
629,898,3,,,251,,7/2/1997,,,,189,435
629,898,CS1,,,251,ROUND,1/1/1995,,BRICK,,189,435
630,898,4,,,251,ROUND,1/1/1995,,BRICK,428,229,435
631,898,5,,,350,ROUND,1/1/1995,,OTHER,179,179,435
645,963,CS3132,,,450,ROUND,12/1/2000,,BRICK,138,138,582
646,963,CS3132,,,450,ROUND,12/1/2000,,BRICK,138,138,582
647,963,33,,,505,ROUND,1/1/1995,,BRICK,269,205,0
648,964,CS0078,,,300,ROUND,7/1/1998,,BRICK,177,177,620
649,964,CS0078,,,300,ROUND,7/1/1998,,BRICK,177,177,620
655,976,4,,,400,ROUND,1/1/1995,,BRICK,229,229,517
656,981,3,,,406,ROUND,1/1/1995,,BRICK,272,212,32
657,981,4,,,456,ROUND,1/1/1995,,BRICK,181,165,32
658,983,CS001,,,983,ROUND,11/15/1993,3/19/2013,OTHER,406,406,465
658,983,CS013,,,982,ROUND,3/20/2013,,OTHER,763,763,465
659,983,CS001,,,983,ROUND,11/15/1993,3/19/2013,OTHER,406,406,465
659,983,CS013,,,982,ROUND,3/20/2013,,OTHER,763,763,465
660,983,CS001,,,983,ROUND,11/15/1993,3/19/2013,OTHER,406,406,465
660,983,CS013,,,982,ROUND,3/20/2013,,OTHER,763,763,465
661,983,CS002,,,983,ROUND,11/15/1993,5/14/2013,OTHER,406,406,465
661,983,CS046,,,982,ROUND,5/15/2013,,OTHER,763,763,465
662,983,CS002,,,983,ROUND,11/15/1993,5/14/2013,OTHER,406,406,465
662,983,CS046,,,982,ROUND,5/15/2013,,OTHER,763,763,465
663,983,CS002,,,983,ROUND,11/15/1993,5/14/2013,OTHER,406,406,465
663,983,CS046,,,982,ROUND,5/15/2013,,OTHER,763,763,465
665,988,CS013,,,403,ROUND,1/1/1995,6/30/2013,OTHER,539,415,497
665,988,CS013,,,403,ROUND,7/1/2013,,BRICK,539,415,497
666,988,CS013,,,403,ROUND,1/1/1995,6/30/2013,OTHER,539,415,497
666,988,CS013,,,403,ROUND,7/1/2013,,BRICK,539,415,497
667,988,CS013,,,403,ROUND,1/1/1995,6/30/2013,OTHER,539,415,497
667,988,CS013,,,403,ROUND,7/1/2013,,BRICK,539,415,497
668,988,U4,,,403,ROUND,11/15/1993,,OTHER,565,421,497
670,990,10,0,0,209,,1/1/1995,,,,44,680
675,990,50,0,0,261,ROUND,11/15/1993,,OTHER,73,28,680
677,990,60,0,0,261,ROUND,11/15/1993,,OTHER,73,28,680
679,990,70,0,0,565,ROUND,4/1/2016,,BRICK,,314,680
679,990,70,0,0,565,,7/1/2007,3/31/2016,,,,680
679,990,70,0,0,565,ROUND,11/15/1993,6/30/2007,OTHER,314,314,680
679,990,MS70B,0,1,565,ROUND,7/1/2007,11/21/2010,OTHER,314,314,680
679,990,MS70B,0,1,565,ROUND,11/22/2010,3/31/2016,BRICK,304,314,680
679,990,MS70S,0,0,565,ROUND,7/1/2007,3/31/2016,OTHER,530,530,684
681,990,9,0,0,209,,1/1/1995,,,,44,680
682,990,GT4,0,0,66,,1/1/1995,,,,149,680
683,990,GT5,0,0,66,,5/4/1995,,,,149,680
684,990,GT6,0,0,75,,8/8/2002,,,,255,680
685,991,1,0,0,250,,1/1/1995,,,,154,616
686,991,2,0,0,250,,1/1/1995,,,,154,616
687,991,CS592,0,0,282,ROUND,1/1/1995,,BRICK,179,177,616
688,991,CS592,0,0,282,ROUND,1/1/1995,,BRICK,179,177,616
689,991,CS596,0,0,282,ROUND,11/15/1993,,BRICK,259,254,616
690,991,CS596,0,0,282,ROUND,11/15/1993,,BRICK,259,254,616
691,992,11,,,272,ROUND,10/1/2000,,BRICK,,181,0
691,992,CS003,0,0,272,ROUND,5/1/2003,9/30/2006,BRICK,181,181,495
692,994,MS1B,0,1,551,ROUND,12/5/1995,,OTHER,327,488,433
692,994,MS1S,0,0,621,ROUND,3/2/1996,,BRICK,363,183,433
693,994,MS2B,0,1,605,ROUND,9/23/1995,,BRICK,379,314,433
693,994,MS2S,0,0,621,ROUND,3/18/1996,,BRICK,683,333,433
694,994,3,0,0,615,ROUND,1/1/1995,,OTHER,380,380,433
695,994,4,0,0,615,ROUND,1/1/1995,,BRICK,536,380,433
696,995,CS001,0,0,480,ROUND,11/15/1993,,OTHER,855,321,617
696,995,CS002,0,1,400,ROUND,11/15/1993,,OTHER,183,183,617
697,995,CS001,0,0,480,ROUND,11/15/1993,,OTHER,855,321,617
697,995,CS002,0,1,400,ROUND,11/15/1993,,OTHER,183,183,617
698,996,CS611,0,0,234,ROUND,12/13/1994,,OTHER,201,53,608
699,996,CS45,0,0,228,ROUND,12/13/1994,,OTHER,201,103,608
700,996,CS45,0,0,228,ROUND,12/13/1994,,OTHER,201,103,608
701,996,CS611,0,0,234,ROUND,12/13/1994,,OTHER,201,53,608
702,997,12,0,0,505,ROUND,11/15/1993,,OTHER,344,344,606
703,997,4,0,0,277,ROUND,1/1/1995,,OTHER,,50,606
704,997,5,,,277,,1/1/1995,,,,50,606
705,997,6,,,272,,1/1/1995,,,,50,606
706,1001,1,0,0,500,ROUND,11/15/1993,11/17/2008,OTHER,299,299,503
706,1001,1,0,0,575,ROUND,11/18/2008,,OTHER,434,434,533
707,1001,2,0,0,575,ROUND,4/1/2008,,OTHER,434,434,533
707,1001,2,0,0,500,ROUND,11/15/1993,3/31/2008,OTHER,299,299,503
708,1001,4,1,0,81,ROUND,1/1/1995,,OTHER,,160,500
709,1004,1-Jun,0,0,183,ROUND,1/1/1995,,OTHER,,64,103
710,1004,1-Jul,0,0,183,RECT,1/1/1995,,OTHER,55,55,103
711,1004,2-Jul,0,0,183,RECT,1/1/1995,,OTHER,55,55,103
712,1004,1-Aug,0,0,183,RECT,1/1/1995,,OTHER,55,55,103
716,1008,CS0001,0,0,550,ROUND,11/15/1993,1/31/2012,OTHER,118,118,460
717,1008,2,0,0,550,ROUND,2/1/2012,,OTHER,118,118,460
717,1008,CS0001,0,0,550,ROUND,11/15/1993,1/31/2012,OTHER,118,118,460
718,1008,CS0002,,,550,ROUND,11/15/1993,1/31/2012,OTHER,118,118,460
719,1008,4,,,550,ROUND,2/1/2012,,OTHER,118,118,460
719,1008,CS0002,,,550,ROUND,11/15/1993,1/31/2012,OTHER,118,118,460
720,57842,1,0,0,115,ROUND,1/1/2017,,OTHER,,254,520
720,57842,MS0001,0,0,225,ROUND,1/1/1995,12/31/2016,OTHER,254,254,520
720,57842,MS0002,0,0,185,ROUND,1/1/1995,12/31/2016,OTHER,,9,535
720,57842,MS0003,0,0,310,ROUND,1/1/1995,12/31/2016,OTHER,7,7,520
720,57842,MS0004,0,1,115,ROUND,6/12/2001,12/31/2016,OTHER,,254,520
720,57842,MS0005,0,0,215,ROUND,6/20/2001,12/31/2016,OTHER,,31,520
721,1010,CS0005,0,0,450,ROUND,11/15/1993,,OTHER,491,491,487
722,1010,CS0005,0,0,450,ROUND,11/15/1993,,OTHER,491,491,487
723,1010,CS0005,0,0,450,ROUND,11/15/1993,,OTHER,491,491,487
724,1010,CS0005,0,0,450,ROUND,11/15/1993,,OTHER,491,491,487
725,1010,CS0005,0,0,450,ROUND,11/15/1993,,OTHER,491,491,487
726,1012,1,,,249,,12/30/1995,,,98,79,396
727,1012,2,,,276,,11/15/1993,,,,128,396
727,1012,CS023,0,0,499,ROUND,11/15/1993,,BRICK,451,451,396
727,1012,MS2,0,1,276,ROUND,11/15/1993,,OTHER,129,129,396
728,1012,3,,,499,,11/15/1993,,,,451,396
728,1012,CS023,0,0,499,ROUND,11/15/1993,,BRICK,451,451,396
729,1040,CS12,,,325,ROUND,1/1/1993,,BRICK,118,108,1005
730,1040,CS12,,,325,ROUND,1/1/1993,,BRICK,118,108,1005
731,1043,1SG1,,0,300,ROUND,11/15/1993,,BRICK,95,95,435
732,1043,2SG1,,,300,ROUND,11/15/1993,,BRICK,95,95,435
733,1046,1,0,0,158,ROUND,1/1/1995,,OTHER,62,62,680
734,1046,5,1,0,158,RECT,1/1/1995,,OTHER,36,78,608
735,1046,6,1,0,158,RECT,2/26/1999,,OTHER,36,78,608
736,1047,CS1,0,0,158,ROUND,12/1/1999,,OTHER,52,26,634
737,1047,CS1,0,0,158,ROUND,12/1/1999,,OTHER,52,26,634
738,1047,3,0,0,158,ROUND,1/1/1995,,OTHER,50,25,634
739,1047,4,0,0,499,ROUND,1/1/1995,,OTHER,184,184,634
740,1048,2,0,0,245,ROUND,11/15/1993,,OTHER,134,134,589
742,1058,2,0,0,198,ROUND,1/1/1995,,BRICK,79,79,726
743,1058,3,0,0,198,ROUND,1/1/1995,,BRICK,79,79,726
744,1058,4,0,0,198,ROUND,1/1/1995,,BRICK,79,79,726
745,1058,5,0,0,198,ROUND,1/1/1995,,BRICK,79,79,726
746,1073,3,0,0,201,ROUND,1/1/1995,,OTHER,121,121,722
747,1073,4,0,0,201,ROUND,11/15/1993,,BRICK,132,132,722
748,1077,1,0,0,249,ROUND,1/1/1995,,OTHER,71,71,860
749,1077,2,0,0,249,ROUND,1/1/1995,,OTHER,71,71,860
750,1077,3,1,0,249,RECT,1/1/1995,,OTHER,145,79,860
753,1081,9,,,1015,ROUND,11/15/1993,,OTHER,123,140,573
754,1082,1,,,250,ROUND,1/1/1995,,OTHER,113,104,982
755,1082,2,,,250,ROUND,1/1/1995,,OTHER,113,104,982
756,1082,3,,,550,ROUND,1/1/1995,,OTHER,491,491,981
760,1091,1,,,250,ROUND,11/15/1993,,OTHER,72,64,1257
761,1091,2,,,300,ROUND,1/1/1995,,BRICK,227,183,1078
762,1091,3,,,400,ROUND,1/1/1995,,BRICK,406,314,1078
764,1104,1,0,0,306,ROUND,11/15/1993,,BRICK,153,108,100
767,1122,7,,,206,ROUND,4/22/1995,,BRICK,106,52,924
768,1122,8,,,215,ROUND,4/22/1995,,OTHER,95,95,924
772,1131,7,,,307,RECT,1/1/1995,,OTHER,54,57,857
787,1167,8,,,225,ROUND,1/1/1995,,OTHER,72,57,551
788,1167,9,,,300,ROUND,1/1/1995,,BRICK,124,87,551
794,1175,CS67,,,278,ROUND,9/1/1996,,OTHER,104,29,879
795,1175,CS67,,,278,ROUND,9/1/1996,,OTHER,104,29,879
796,1175,8,,,103,ROUND,3/31/1996,,OTHER,,28,879
806,1217,1,1,,148,RECT,1/1/1995,3/31/2014,OTHER,57,50,1362
806,1217,1,0,,148,ROUND,4/1/2014,,OTHER,,56,1362
807,1218,2,,,164,ROUND,1/1/1995,,OTHER,33,33,564
808,1230,1,,,93,,3/31/1996,,,,50,2632
810,1233,4,,,149,,3/31/1996,,,,81,2456
811,1235,3,,,146,,3/31/1996,,,,33,1921
812,1239,39,1,,175,RECT,1/1/1995,,OTHER,48,165,807
813,1239,40,1,,175,RECT,1/1/1995,,OTHER,72,165,807
814,1240,1,,,197,,1/1/1995,,,,123,1383
815,1240,2,,,197,,1/1/1995,,,,138,1383
816,1240,E1CT,0,0,60,,3/31/2000,,,,171,1382
817,1240,E2CT,,,60,,4/1/2000,,,,171,1382
818,1240,E3CT,,,114,,4/1/2001,,,,255,1382
819,1241,1,,,700,ROUND,1/1/1995,4/9/2015,OTHER,415,415,850
819,1241,1,,,604,ROUND,4/10/2015,,OTHER,767,767,850
820,1241,2,,,700,ROUND,1/1/1995,9/30/2014,OTHER,452,452,850
820,1241,2,,,604,ROUND,10/1/2014,,OTHER,638,638,850
821,1242,1,0,0,150,,1/1/1995,,,,227,1305
822,1242,2,0,0,150,,1/1/1995,,,,227,1305
823,1242,3,0,0,144,,1/1/1995,,,,71,1306
824,1242,4,0,0,144,,1/1/1995,,,,71,1306
825,1243,7,,,175,,5/26/1999,6/21/2012,,,133,860
828,1248,1,,,75,,1/1/1995,,,,20,1449
829,1248,2,,,75,,1/1/1995,,,,20,1449
830,1248,3,,,75,,1/1/1995,,,,20,1449
831,1248,4,0,0,174,,1/1/1995,,,,50,1350
833,1250,3,0,0,139,ROUND,1/1/1995,,OTHER,65,50,843
834,1250,"MS4N,MS4S",0,0,170,ROUND,1/1/1995,,OTHER,49,49,845
835,1250,5,0,0,355,ROUND,1/1/1995,,OTHER,266,257,845
836,1252,10,0,0,225,ROUND,1/1/1995,,OTHER,50,106,864
840,1252,9,0,0,153,ROUND,1/1/1995,,OTHER,50,126,936
841,1271,4,,,150,,9/24/1995,,,,176,740
852,1294,1,,,200,,1/1/1995,,,73,73,766
853,1294,2,,,200,,1/1/1995,,,72,72,764
854,1294,3,,,205,,1/1/1995,,,92,92,762
855,1295,1,,,340,ROUND,6/1/1995,,BRICK,88,55,33
856,1295,2,,,350,ROUND,11/15/1993,,BRICK,139,95,33
858,1305,1,,,76,,11/13/1995,,,,26,1525
871,1336,S-2,,,124,,7/17/1999,,,,79,2847
872,1353,"BSU1,CS012",,,825,ROUND,1/1/2000,,OTHER,433,630,568
873,1353,BSU2,,,825,ROUND,1/1/2000,6/30/2015,OTHER,,630,568
873,1353,CS012,,,825,ROUND,1/1/2000,,OTHER,433,630,568
874,1355,1,0,0,345,ROUND,11/15/1993,3/31/2010,BRICK,152,124,875
874,1355,CS123,0,0,561,ROUND,4/1/2010,2/28/2019,OTHER,755,755,883
874,1355,MS001,0,1,345,ROUND,11/15/1993,12/31/2010,BRICK,152,124,875
875,1355,10,,,177,,4/4/1996,,,,254,875
876,1355,11,,,177,,7/2/1996,,,,254,875
877,1355,CS003,0,0,565,ROUND,11/15/1993,3/31/2010,OTHER,269,269,875
877,1355,CS123,0,0,561,ROUND,4/1/2010,2/28/2019,OTHER,755,755,883
877,1355,MS002,0,1,565,ROUND,11/15/1993,,OTHER,269,269,875
878,1355,3,0,0,561,ROUND,3/1/2019,,OTHER,755,755,883
878,1355,"3,CS123",0,0,561,ROUND,4/1/2010,2/28/2019,OTHER,755,755,883
878,1355,CS003,0,0,565,ROUND,11/15/1993,3/31/2010,OTHER,269,269,875
879,1355,5,,,125,,6/9/2001,,,,254,884
880,1355,6,,,125,,11/9/1999,,,,254,884
881,1355,7,,,125,,11/6/1999,,,,254,884
882,1355,8,,,177,,6/30/1995,,,,254,875
883,1355,9,,,177,,6/30/1995,,,,254,875
884,1356,1,0,0,662,ROUND,2/1/2009,,OTHER,552,552,489
884,1356,1,0,0,580,ROUND,12/28/1994,1/31/2009,BRICK,,,489
884,1356,CS013,0,0,581,ROUND,4/1/2007,1/31/2009,BRICK,1149,1075,489
885,1356,2,0,0,660,ROUND,1/1/2003,3/31/2009,OTHER,707,707,489
885,1356,2,0,0,580,ROUND,4/1/2009,,BRICK,,,489
885,1356,CS023,0,0,581,ROUND,4/1/2009,,BRICK,1149,1075,489
886,1356,3,0,0,660,ROUND,1/1/1995,3/31/2007,OTHER,,,489
886,1356,3,0,0,581,ROUND,2/1/2009,3/31/2009,BRICK,1149,1075,489
886,1356,3,0,0,581,ROUND,4/1/2009,,BRICK,,,489
886,1356,"3,CS013",0,0,581,ROUND,4/1/2007,1/31/2009,BRICK,1149,1075,489
886,1356,CS002,,,664,,1/1/1995,3/31/2007,,707,707,489
886,1356,CS023,0,0,581,ROUND,4/1/2009,,BRICK,1149,1075,489
887,1356,4,0,0,662,ROUND,1/1/1995,,OTHER,552,552,490
887,1356,CS002,,,664,,1/1/1995,3/31/2007,,707,707,489
888,1357,CS001,,,125,,1/1/1995,12/31/2005,,201,201,410
889,1357,CS001,,,125,,1/1/1995,12/31/2005,,201,201,410
890,1357,CS001,,,125,,1/1/1995,12/31/2005,,201,201,410
891,1357,4,1,0,198,RECT,1/1/1995,,OTHER,74,12,410
892,1357,5,0,0,247,ROUND,11/15/1993,,BRICK,116,80,410
894,1361,1,,,180,,9/24/1996,,,,57,550
895,1361,2,,,180,,10/11/1995,,,,57,550
896,1361,3,,,180,,9/24/1996,,,,57,550
897,1361,4,,,180,,9/22/1996,,,,57,550
898,1361,5,1,0,145,RECT,1/1/1995,,OTHER,78,95,550
902,1363,4,0,0,257,ROUND,4/1/1995,,OTHER,189,189,460
903,1363,5,0,0,257,ROUND,4/20/1995,,OTHER,189,189,460
904,1363,6,0,0,518,ROUND,4/20/1995,,OTHER,284,284,460
905,1364,1,,,600,ROUND,1/1/1995,3/31/2015,OTHER,269,189,460
905,1364,CS12,0,0,615,ROUND,4/1/2015,,OTHER,616,616,447
906,1364,2,0,0,600,ROUND,1/1/1995,3/31/2015,OTHER,269,189,460
906,1364,CS12,0,0,615,ROUND,4/1/2015,,OTHER,616,616,447
907,1364,3,0,0,600,ROUND,1/1/1995,6/3/2016,OTHER,255,255,460
907,1364,3,0,0,600,ROUND,6/4/2016,,OTHER,299,299,460
908,1364,4,0,0,600,ROUND,1/1/1995,9/30/2014,OTHER,299,299,460
908,1364,4,0,0,600,ROUND,10/1/2014,,OTHER,491,491,447
909,1366,13,,,90,,6/25/2001,,,,325,450
910,1372,6,,,131,,1/1/1995,,,73,73,398
911,1374,1,1,,,RECT,11/15/1993,,,,,
911,1374,CS001,,1,650,ROUND,11/15/1993,,OTHER,276,254,409
911,1374,CS002,,,420,ROUND,12/21/1994,,BRICK,496,471,409
912,1374,2,1,,,RECT,11/15/1993,,,,,
912,1374,CS001,,1,650,ROUND,11/15/1993,,OTHER,276,254,409
912,1374,CS002,,,420,ROUND,12/21/1994,,BRICK,496,471,409
913,1378,1,,,600,ROUND,1/1/1995,,BRICK,789,531,422
914,1378,2,,,600,ROUND,1/1/1995,,BRICK,784,531,422
915,1378,3,,,800,,11/15/1993,,,,568,422
915,1378,MS3BY,,1,800,ROUND,10/1/2006,,BRICK,1101,568,422
915,1378,MS3MN,,,600,ROUND,10/1/2006,,OTHER,1075,1075,422
916,1379,CSSH15,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
917,1379,10,0,0,800,ROUND,11/15/1993,,OTHER,290,616,0
917,1379,CSSH60,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
918,1379,CSSH15,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
919,1379,CSSH15,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
920,1379,CSSH15,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
921,1379,CSSH15,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
922,1379,CSSH60,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
923,1379,CSSH60,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
924,1379,CSSH60,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
925,1379,CSSH60,0,0,800,ROUND,11/15/1993,,OTHER,616,616,345
926,1381,C1,,,350,ROUND,11/15/1993,,OTHER,,154,408
926,1381,CS1,,,450,ROUND,1/1/2006,,BRICK,699,484,408
926,1381,MS1,,1,350,ROUND,1/1/2006,,OTHER,154,154,408
927,1381,C2,,,350,ROUND,11/15/1993,,OTHER,,154,408
927,1381,CS1,,,450,ROUND,1/1/2006,,BRICK,699,484,408
927,1381,MS2,,1,350,ROUND,1/1/2006,,OTHER,154,154,408
928,1381,C3,,,350,ROUND,11/15/1993,,OTHER,,154,408
928,1381,CS1,,,450,ROUND,1/1/2006,,BRICK,699,484,408
928,1381,MS3,,1,350,ROUND,1/1/2006,,OTHER,154,154,408
929,1382,CS12,,1,350,ROUND,4/1/1995,,BRICK,177,177,426
929,1382,"H1,MS1",,0,350,ROUND,4/1/1995,,BRICK,201,201,427
930,1382,CS12,,1,350,ROUND,4/1/1995,,BRICK,177,177,426
930,1382,"H2,MS2",,0,350,ROUND,5/1/1995,,BRICK,201,201,427
931,1383,R1,,,250,ROUND,4/1/1995,,BRICK,123,113,427
932,1384,CS1,1,,260,RECT,10/1/2015,,OTHER,200,250,800
932,1384,CS1,,,260,ROUND,11/15/1993,9/30/2015,BRICK,250,250,800
933,1384,CS1,1,,260,RECT,10/1/2015,,OTHER,200,250,800
933,1384,CS1,,,260,ROUND,11/15/1993,9/30/2015,BRICK,250,250,800
934,1385,CS2,,,150,ROUND,1/1/1995,,BRICK,120,113,620
935,1385,CS2,,,150,ROUND,1/1/1995,,BRICK,120,113,620
936,1391,1A,,,150,,1/1/1995,,,,95,67
937,1391,2A,,,164,,1/1/1995,,,,104,67
938,1391,3A,,,150,,1/1/1995,,,,95,67
939,1391,4A,,,175,,1/1/1995,,,,201,67
940,1391,5A,,,175,,4/1/1999,,,,201,67
941,1392,10,,,179,,4/2/2000,,,,95,60
942,1392,11,,,179,,4/1/2000,,,,95,60
943,1392,12,,,150,,4/2/2000,,,,95,60
948,1393,3,,,196,,1/1/1995,,,,79,20
949,1393,4,,,400,,1/1/1995,,,,284,20
